id,code,name,category,price,stock,available,description,image
12fc6768-9662-11f0-0a80-058c001d610f,01548,"Футболки Acne Studios 1996 Puff (Черный, L)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/2861b475-305d-4222-8618-a42b99a91089
12fe7300-9662-11f0-0a80-058c001d6116,01549,"Футболки Acne Studios 1996 Puff (Черный, M)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/2861b475-305d-4222-8618-a42b99a91089
13007696-9662-11f0-0a80-058c001d611d,01550,"Футболки Acne Studios 1996 Puff (Черный, S)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/2861b475-305d-4222-8618-a42b99a91089
130267b8-9662-11f0-0a80-058c001d6124,01551,"Футболки Acne Studios 1996 Puff (Черный, XL)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/2861b475-305d-4222-8618-a42b99a91089
13046f66-9662-11f0-0a80-058c001d612b,01552,"Футболки Acne Studios 1996 Puff (Черный, XS)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/2861b475-305d-4222-8618-a42b99a91089
1306746a-9662-11f0-0a80-058c001d6132,01553,"Футболки Acne Studios 1996 Puff (Черный, XXS)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/2861b475-305d-4222-8618-a42b99a91089
290ca83f-9662-11f0-0a80-090b001c3c6b,00165,Футболки Acne Studos свиток,Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/70a40e4b-391a-472f-8a7e-d15db84caf77
3220b097-9662-11f0-0a80-0729001e0ea9,01554,"Футболки Acne Studos свиток (Белый, 2XL)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/70a40e4b-391a-472f-8a7e-d15db84caf77
3223c4b9-9662-11f0-0a80-0729001e0eb0,01555,"Футболки Acne Studos свиток (Белый, L)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/70a40e4b-391a-472f-8a7e-d15db84caf77
32273b22-9662-11f0-0a80-0729001e0eb7,01556,"Футболки Acne Studos свиток (Белый, M)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/70a40e4b-391a-472f-8a7e-d15db84caf77
322a69e0-9662-11f0-0a80-0729001e0ebe,01557,"Футболки Acne Studos свиток (Белый, S)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/70a40e4b-391a-472f-8a7e-d15db84caf77
322d6c42-9662-11f0-0a80-0729001e0ec5,01558,"Футболки Acne Studos свиток (Белый, XL)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/70a40e4b-391a-472f-8a7e-d15db84caf77
3235bd47-9662-11f0-0a80-0729001e0eda,01561,"Футболки Acne Studos свиток (Черный, 2XL)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/70a40e4b-391a-472f-8a7e-d15db84caf77
3238bf2e-9662-11f0-0a80-0729001e0ee1,01562,"Футболки Acne Studos свиток (Черный, L)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/70a40e4b-391a-472f-8a7e-d15db84caf77
323b28e3-9662-11f0-0a80-0729001e0ee8,01563,"Футболки Acne Studos свиток (Черный, M)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/70a40e4b-391a-472f-8a7e-d15db84caf77
323d4ee9-9662-11f0-0a80-0729001e0eef,01564,"Футболки Acne Studos свиток (Черный, S)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/70a40e4b-391a-472f-8a7e-d15db84caf77
323f3de6-9662-11f0-0a80-0729001e0ef6,01565,"Футболки Acne Studos свиток (Черный, XL)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/70a40e4b-391a-472f-8a7e-d15db84caf77
32414959-9662-11f0-0a80-0729001e0efd,01566,"Футболки Acne Studos свиток (Черный, XS)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/70a40e4b-391a-472f-8a7e-d15db84caf77
32444dae-9662-11f0-0a80-0729001e0f04,01567,"Футболки Acne Studos свиток (Черный, XXS)",Футболки/Acne Studios,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/70a40e4b-391a-472f-8a7e-d15db84caf77
a961d9a4-965b-11f0-0a80-19dd001d882b,00104,Футболка Ami Paris,Футболки/Ami Paris,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/02e07021-e6e3-433c-a28c-a2a0caf9098c
b5b937e8-965b-11f0-0a80-0cc6001d5279,00926,"Футболка Ami Paris (Черный, 2XL)",Футболки/Ami Paris,1000.0,1.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/02e07021-e6e3-433c-a28c-a2a0caf9098c
b5bc1a28-965b-11f0-0a80-0cc6001d5280,00927,"Футболка Ami Paris (Черный, L)",Футболки/Ami Paris,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/02e07021-e6e3-433c-a28c-a2a0caf9098c
b5befe00-965b-11f0-0a80-0cc6001d5287,00928,"Футболка Ami Paris (Черный, M)",Футболки/Ami Paris,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/02e07021-e6e3-433c-a28c-a2a0caf9098c
b5c1bdd0-965b-11f0-0a80-0cc6001d528e,00929,"Футболка Ami Paris (Черный, S)",Футболки/Ami Paris,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/02e07021-e6e3-433c-a28c-a2a0caf9098c
b5c49a4c-965b-11f0-0a80-0cc6001d5295,00930,"Футболка Ami Paris (Черный, XL)",Футболки/Ami Paris,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/02e07021-e6e3-433c-a28c-a2a0caf9098c
d1a9984e-965b-11f0-0a80-1bbe001c9afd,00106,Футболка Ami Paris x Puma,Футболки/Ami Paris,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/e320296e-9eaf-4362-a1f3-310ef51d32c8
db15a3bc-965b-11f0-0a80-0159001d490d,00931,"Футболка Ami Paris x Puma (Белый, 2XL)",Футболки/Ami Paris,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/e320296e-9eaf-4362-a1f3-310ef51d32c8
db18ce81-965b-11f0-0a80-0159001d4914,00932,"Футболка Ami Paris x Puma (Белый, L)",Футболки/Ami Paris,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/e320296e-9eaf-4362-a1f3-310ef51d32c8
db1b9899-965b-11f0-0a80-0159001d491b,00933,"Футболка Ami Paris x Puma (Белый, M)",Футболки/Ami Paris,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/e320296e-9eaf-4362-a1f3-310ef51d32c8
db1e6922-965b-11f0-0a80-0159001d4922,00934,"Футболка Ami Paris x Puma (Белый, S)",Футболки/Ami Paris,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/e320296e-9eaf-4362-a1f3-310ef51d32c8
db21324d-965b-11f0-0a80-0159001d4929,00935,"Футболка Ami Paris x Puma (Белый, XL)",Футболки/Ami Paris,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/e320296e-9eaf-4362-a1f3-310ef51d32c8
444353c0-965b-11f0-0a80-058c001d4b5f,00099,Футболка BAPE Big head ape,Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/c3a5fc4f-73ca-43ea-aa69-a93fb1519ce5
5eb2b868-965b-11f0-0a80-0729001df88a,00101,Футболка BAPE Big head ape,Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/4061a657-488e-4b8f-8cb1-db9f6e201e16
4ea5cc5e-965b-11f0-0a80-187f001e0369,00878,"Футболка BAPE Big head ape (Белый, 2XL)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/c3a5fc4f-73ca-43ea-aa69-a93fb1519ce5
4ea8bce6-965b-11f0-0a80-187f001e0370,00879,"Футболка BAPE Big head ape (Белый, L)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/c3a5fc4f-73ca-43ea-aa69-a93fb1519ce5
4eab6a03-965b-11f0-0a80-187f001e0377,00880,"Футболка BAPE Big head ape (Белый, M)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/c3a5fc4f-73ca-43ea-aa69-a93fb1519ce5
4eadd69d-965b-11f0-0a80-187f001e037e,00881,"Футболка BAPE Big head ape (Белый, S)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/c3a5fc4f-73ca-43ea-aa69-a93fb1519ce5
4eb059e3-965b-11f0-0a80-187f001e0385,00882,"Футболка BAPE Big head ape (Белый, XL)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/c3a5fc4f-73ca-43ea-aa69-a93fb1519ce5
4eb338fd-965b-11f0-0a80-187f001e038c,00883,"Футболка BAPE Big head ape (Белый, XS)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/c3a5fc4f-73ca-43ea-aa69-a93fb1519ce5
4eb590d3-965b-11f0-0a80-187f001e0393,00884,"Футболка BAPE Big head ape (Белый, XXS)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/c3a5fc4f-73ca-43ea-aa69-a93fb1519ce5
667a7f4e-965b-11f0-0a80-090b001c2800,00895,"Футболка BAPE Big head ape (Черный, 2XL)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/4061a657-488e-4b8f-8cb1-db9f6e201e16
667c7ad1-965b-11f0-0a80-090b001c2807,00896,"Футболка BAPE Big head ape (Черный, L)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/4061a657-488e-4b8f-8cb1-db9f6e201e16
667e1f6e-965b-11f0-0a80-090b001c280e,00897,"Футболка BAPE Big head ape (Черный, M)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/4061a657-488e-4b8f-8cb1-db9f6e201e16
667fb22c-965b-11f0-0a80-090b001c2815,00898,"Футболка BAPE Big head ape (Черный, S)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/4061a657-488e-4b8f-8cb1-db9f6e201e16
66816170-965b-11f0-0a80-090b001c281c,00899,"Футболка BAPE Big head ape (Черный, XL)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/4061a657-488e-4b8f-8cb1-db9f6e201e16
66830edc-965b-11f0-0a80-090b001c2823,00900,"Футболка BAPE Big head ape (Черный, XS)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/4061a657-488e-4b8f-8cb1-db9f6e201e16
6684b7d1-965b-11f0-0a80-090b001c282a,00901,"Футболка BAPE Big head ape (Черный, XXS)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/4061a657-488e-4b8f-8cb1-db9f6e201e16
ad9d38c8-965b-11f0-0a80-0f42001d6a1e,00105,Футболка BAPE Big head x Milo,Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/0468a6be-9a25-409b-883d-c6580cb431aa
b55634c9-965b-11f0-0a80-0066001d529a,00919,"Футболка BAPE Big head x Milo (Белый, 2XL)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/0468a6be-9a25-409b-883d-c6580cb431aa
b559330a-965b-11f0-0a80-0066001d52a1,00920,"Футболка BAPE Big head x Milo (Белый, L)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/0468a6be-9a25-409b-883d-c6580cb431aa
b55c22ca-965b-11f0-0a80-0066001d52a8,00921,"Футболка BAPE Big head x Milo (Белый, M)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/0468a6be-9a25-409b-883d-c6580cb431aa
b55ec1d9-965b-11f0-0a80-0066001d52af,00922,"Футболка BAPE Big head x Milo (Белый, S)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/0468a6be-9a25-409b-883d-c6580cb431aa
b5613287-965b-11f0-0a80-0066001d52b6,00923,"Футболка BAPE Big head x Milo (Белый, XL)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/0468a6be-9a25-409b-883d-c6580cb431aa
b5638b48-965b-11f0-0a80-0066001d52bd,00924,"Футболка BAPE Big head x Milo (Белый, XS)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/0468a6be-9a25-409b-883d-c6580cb431aa
b5660867-965b-11f0-0a80-0066001d52c4,00925,"Футболка BAPE Big head x Milo (Белый, XXS)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/0468a6be-9a25-409b-883d-c6580cb431aa
cc7e2339-965c-11f0-0a80-0efd001dabaa,00116,Футболка BAPE CDG neon pink,Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/d75113c3-8d34-4d7b-9b77-e72bde10a073
49fc3191-965d-11f0-0a80-1435001d9600,00121,Футболка BAPE CDG neon pink,Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/8d486f3a-9f2d-4e96-a5a2-ebef0d6451b1
53550ea4-965d-11f0-0a80-0066001d5c46,01061,"Футболка BAPE CDG neon pink (Белый, 2XL)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/8d486f3a-9f2d-4e96-a5a2-ebef0d6451b1
5357e088-965d-11f0-0a80-0066001d5c4d,01062,"Футболка BAPE CDG neon pink (Белый, L)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/8d486f3a-9f2d-4e96-a5a2-ebef0d6451b1
535a6ae9-965d-11f0-0a80-0066001d5c54,01063,"Футболка BAPE CDG neon pink (Белый, M)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/8d486f3a-9f2d-4e96-a5a2-ebef0d6451b1
535ca405-965d-11f0-0a80-0066001d5c5b,01064,"Футболка BAPE CDG neon pink (Белый, S)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/8d486f3a-9f2d-4e96-a5a2-ebef0d6451b1
535f4aab-965d-11f0-0a80-0066001d5c62,01065,"Футболка BAPE CDG neon pink (Белый, XL)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/8d486f3a-9f2d-4e96-a5a2-ebef0d6451b1
53614990-965d-11f0-0a80-0066001d5c69,01066,"Футболка BAPE CDG neon pink (Белый, XS)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/8d486f3a-9f2d-4e96-a5a2-ebef0d6451b1
536354f2-965d-11f0-0a80-0066001d5c70,01067,"Футболка BAPE CDG neon pink (Белый, XXS)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/8d486f3a-9f2d-4e96-a5a2-ebef0d6451b1
dc6a3e4a-965c-11f0-0a80-0844001d2429,01015,"Футболка BAPE CDG neon pink (Черный, 2XL)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/d75113c3-8d34-4d7b-9b77-e72bde10a073
dc6d91bd-965c-11f0-0a80-0844001d2430,01016,"Футболка BAPE CDG neon pink (Черный, L)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/d75113c3-8d34-4d7b-9b77-e72bde10a073
dc716ab2-965c-11f0-0a80-0844001d2437,01017,"Футболка BAPE CDG neon pink (Черный, M)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/d75113c3-8d34-4d7b-9b77-e72bde10a073
dc753c45-965c-11f0-0a80-0844001d243e,01018,"Футболка BAPE CDG neon pink (Черный, S)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/d75113c3-8d34-4d7b-9b77-e72bde10a073
dc780333-965c-11f0-0a80-0844001d2445,01019,"Футболка BAPE CDG neon pink (Черный, XL)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/d75113c3-8d34-4d7b-9b77-e72bde10a073
dc7bbb5b-965c-11f0-0a80-0844001d244c,01020,"Футболка BAPE CDG neon pink (Черный, XS)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/d75113c3-8d34-4d7b-9b77-e72bde10a073
dc7ebfcc-965c-11f0-0a80-0844001d2453,01021,"Футболка BAPE CDG neon pink (Черный, XXS)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/d75113c3-8d34-4d7b-9b77-e72bde10a073
636a3960-965d-11f0-0a80-1435001d963b,00122,Футболка BAPE Camo,Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/3cbb2986-53db-4097-952d-be15916ca078
6ef36e6d-965d-11f0-0a80-16d9001dae50,01068,"Футболка BAPE Camo (Черный, 2XL)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/3cbb2986-53db-4097-952d-be15916ca078
6ef5bcce-965d-11f0-0a80-16d9001dae57,01069,"Футболка BAPE Camo (Черный, L)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/3cbb2986-53db-4097-952d-be15916ca078
6ef7c78b-965d-11f0-0a80-16d9001dae5e,01070,"Футболка BAPE Camo (Черный, M)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/3cbb2986-53db-4097-952d-be15916ca078
6ef9e507-965d-11f0-0a80-16d9001dae65,01071,"Футболка BAPE Camo (Черный, S)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/3cbb2986-53db-4097-952d-be15916ca078
6efbf65e-965d-11f0-0a80-16d9001dae6c,01072,"Футболка BAPE Camo (Черный, XL)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/3cbb2986-53db-4097-952d-be15916ca078
6efe555b-965d-11f0-0a80-16d9001dae73,01073,"Футболка BAPE Camo (Черный, XS)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/3cbb2986-53db-4097-952d-be15916ca078
6f007db0-965d-11f0-0a80-16d9001dae7a,01074,"Футболка BAPE Camo (Черный, XXS)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/3cbb2986-53db-4097-952d-be15916ca078
0e2fd098-965c-11f0-0a80-0844001d2169,00109,Футболка BAPE Kid Kudi,Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/32d07e07-d0e8-45eb-9aba-b1fc970a682e
1abfbde2-965c-11f0-0a80-0cc6001d55c7,00953,"Футболка BAPE Kid Kudi (Белый, 2XL)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/32d07e07-d0e8-45eb-9aba-b1fc970a682e
1ac26956-965c-11f0-0a80-0cc6001d55ce,00954,"Футболка BAPE Kid Kudi (Белый, L)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/32d07e07-d0e8-45eb-9aba-b1fc970a682e
1ac4efe5-965c-11f0-0a80-0cc6001d55d5,00955,"Футболка BAPE Kid Kudi (Белый, M)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/32d07e07-d0e8-45eb-9aba-b1fc970a682e
1ac7451d-965c-11f0-0a80-0cc6001d55dc,00956,"Футболка BAPE Kid Kudi (Белый, S)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/32d07e07-d0e8-45eb-9aba-b1fc970a682e
1ac975bf-965c-11f0-0a80-0cc6001d55e3,00957,"Футболка BAPE Kid Kudi (Белый, XL)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/32d07e07-d0e8-45eb-9aba-b1fc970a682e
1acb9b44-965c-11f0-0a80-0cc6001d55ea,00958,"Футболка BAPE Kid Kudi (Белый, XS)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/32d07e07-d0e8-45eb-9aba-b1fc970a682e
1ace55df-965c-11f0-0a80-0cc6001d55f1,00959,"Футболка BAPE Kid Kudi (Белый, XXS)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/32d07e07-d0e8-45eb-9aba-b1fc970a682e
33c227ab-965c-11f0-0a80-16d9001dab66,00110,Футболка BAPE Milo,Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/0f2d6a56-715a-4e3b-b835-cbec01a922f1
44cdb601-965c-11f0-0a80-0f42001d6c28,00960,"Футболка BAPE Milo (Черный, 2XL)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/0f2d6a56-715a-4e3b-b835-cbec01a922f1
44d0881d-965c-11f0-0a80-0f42001d6c2f,00961,"Футболка BAPE Milo (Черный, L)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/0f2d6a56-715a-4e3b-b835-cbec01a922f1
44d3180e-965c-11f0-0a80-0f42001d6c36,00962,"Футболка BAPE Milo (Черный, M)",Футболки/BAPE,1000.0,0.0,True,,https://miniature-prod.moysklad.ru/miniature/87fab22b-93c2-11f0-0a80-04c3000069c0/documentminiature/0f2d6a56-715a-4e3b-b835-cbec01a922f1
